"","date","session","location","room","time","title","link"
"1067","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","8:20AM","Afwa Multistate Conservation Grant Program Update: State, Regional and National Hunting and Fishing License Data Dashboards","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/39817"
"1068","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","8:40AM","Fishing and Hunting License Sales Trends in Texas 1987-2018","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/40552"
"1069","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","9:00AM","Investigating Hunting and Fishing License Purchase Patterns","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/40014"
"1070","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","9:20AM","Assessing the Impacts of a Major Hurricane (Harvey) on License Sales and Revenue","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/40560"
"1071","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","09:40AM","Break",""
"1072","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","1:10PM","Using Fishing License Data to Evaluate the Effectiveness of R3 Treatments","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/39851"
"1073","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","1:30PM","Using Georeferenced Residence Data from Creel Surveys to Inform R3 Efforts","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/39736"
"1074","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","1:50PM","Evaluation of R3 Referral Reward Programs","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/38546"
"1075","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","2:10PM","An R3-Driven Marketing Approach to Boosting Hunter Participation and License Sales","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/40299"
"1076","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","2:30PM","Let’s Go/Fish Local: Iowa’s Community-Based R3 Fishing Initiative","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/40115"
"1077","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","2:50PM","Refreshment Break",""
"1078","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","3:20PM","Customer Segmentation: Identifying Markets Where Fisheries Marketing May be Effective","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/39158"
"1079","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","3:40PM","Customer Segmentation of Catfish Anglers Using a Survey of Stated Preferences to Guide Management Decisions and Ensure Optimal Customer Service","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/39839"
"1080","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","4:00PM","Designing Better Hunting & Fishing License Types and Prices Using Regression-Based Modeling & Conjoint Analysis","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/40022"
"1081","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","4:20PM","The Advantages and Disadvantages of Various Survey Research Methodologies","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/39562"
"1082","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","4:40PM","Planning for Success – How to Design and Evaluate Marketing Efforts","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/40392"
"1083","October 1, 2019","Back to the Future: Can Our Survey and License Sales Data Lead Us Forward in Hunting and Fishing?","Atlantis"," Grand Ballroom 7","5:00PM","Panel Discussion – What Have We Learned, Where Do We Go from Here","https://afstws2019.org/sessions/back-to-the-future-can-our-survey-and-license-sales-data-lead-us-forward-in-hunting-and-fishing/40178"
"1084","October 1, 2019","Fresh Science Related To Marine Aquaculture (hosted by AFS)","RSCC"," A13","8:00AM","Introductory Remarks","https://afstws2019.org/sessions/fresh-science-related-to-marine-aquaculture/40822"
"1085","October 1, 2019","Fresh Science Related To Marine Aquaculture (hosted by AFS)","RSCC"," A13","8:20AM","Conservation Benefits of Commercial Aquaculture for an Endangered Species.","https://afstws2019.org/sessions/fresh-science-related-to-marine-aquaculture/39892"
"1086","October 1, 2019","Fresh Science Related To Marine Aquaculture (hosted by AFS)","RSCC"," A13","8:40AM","Application of an Escapes Simulation Model to Assess Open Ocean Aquaculture of Almaco Jack, Red Drum, and Red Snapper in the Gulf of Mexico","https://afstws2019.org/sessions/fresh-science-related-to-marine-aquaculture/40569"
"1087","October 1, 2019","Fresh Science Related To Marine Aquaculture (hosted by AFS)","RSCC"," A13","9:00AM","Evaluating the Potential Effects of Elevated CO2 on Captive Culture of the Early Life-Stage Production of Summer Flounder Paralichthys Dentatus","https://afstws2019.org/sessions/fresh-science-related-to-marine-aquaculture/38864"
"1088","October 1, 2019","Fresh Science Related To Marine Aquaculture (hosted by AFS)","RSCC"," A13","9:20AM","Historical and Global Trend of Oysters Fisheries Management","https://afstws2019.org/sessions/fresh-science-related-to-marine-aquaculture/41274"
"1089","October 1, 2019","Ready, Set, Hire: Information to Help You Succeed in Your Career Search","Atlantis"," Grand Ballroom 6","8:00AM","Introductory Remarks","https://afstws2019.org/sessions/ready-set-hire-information-to-help-you-succeed-in-your-career-search/40874"
"1090","October 1, 2019","Ready, Set, Hire: Information to Help You Succeed in Your Career Search","Atlantis"," Grand Ballroom 6","8:10AM","Workshop","https://afstws2019.org/sessions/ready-set-hire-information-to-help-you-succeed-in-your-career-search/40876"
"1091","October 1, 2019","Ready, Set, Hire: Information to Help You Succeed in Your Career Search","Atlantis"," Grand Ballroom 6","9:30AM","Concluding Remarks","https://afstws2019.org/sessions/ready-set-hire-information-to-help-you-succeed-in-your-career-search/40875"
"1092","October 1, 2019","Navigating the Path to Professional Success (hosted by TWS)","RSCC"," D8","8:00AM","Selecting the Right Applicant. Critical Examination of Resumes and Interviews","https://afstws2019.org/sessions/navigating-the-path-to-professional-success/35481"
"1093","October 1, 2019","Navigating the Path to Professional Success (hosted by TWS)","RSCC"," D8","8:40AM","Climbing the Career Ladder Starting from the Bottom Rung: A Forest Service Perspective","https://afstws2019.org/sessions/navigating-the-path-to-professional-success/35482"
"1094","October 1, 2019","Navigating the Path to Professional Success (hosted by TWS)","RSCC"," D8","9:00AM","Working the Field: Careers in Wildlife","https://afstws2019.org/sessions/navigating-the-path-to-professional-success/35483"
"1095","October 1, 2019","Navigating the Path to Professional Success (hosted by TWS)","RSCC"," D8","9:20AM","Involvement in Professional Societies – Being More Than a Member","https://afstws2019.org/sessions/navigating-the-path-to-professional-success/35484"
"1096","October 1, 2019","Navigating the Path to Professional Success (hosted by TWS)","RSCC"," D8","09:40AM","Break",""
"1097","October 1, 2019","Navigating the Path to Professional Success (hosted by TWS)","RSCC"," D8","10:10AM","What Would You Do? Navigating Sticky Situations on Your Professional Path","https://afstws2019.org/sessions/navigating-the-path-to-professional-success/35485"
"1098","October 1, 2019","Navigating the Path to Professional Success (hosted by TWS)","RSCC"," D8","10:50AM","Panel Discussion","https://afstws2019.org/sessions/navigating-the-path-to-professional-success/40776"
"1099","October 1, 2019","Waters of the United States (WOTUS): Rule Changes, Potential Impacts to Ecosystems, Fish, & Fisheries, & State Specific Implications (hosted by AFS)","RSCC"," A11","8:00AM","Welcoming Remarks","https://afstws2019.org/sessions/waters-of-the-united-states-wotus-rule-changes-potential-impacts-to-ecosystems-fish-fisheries-state-specific-implications/40878"
"1100","October 1, 2019","Waters of the United States (WOTUS): Rule Changes, Potential Impacts to Ecosystems, Fish, & Fisheries, & State Specific Implications (hosted by AFS)","RSCC"," A11","8:20AM","Waters of the U.S. Rulemaking: History, Current Status and AFS Policy Involvement","https://afstws2019.org/sessions/waters-of-the-united-states-wotus-rule-changes-potential-impacts-to-ecosystems-fish-fisheries-state-specific-implications/39760"
"1101","October 1, 2019","Waters of the United States (WOTUS): Rule Changes, Potential Impacts to Ecosystems, Fish, & Fisheries, & State Specific Implications (hosted by AFS)","RSCC"," A11","8:40AM","The Proposed “Waters of the United States” (WOTUS) Rule Flouts Sound Science","https://afstws2019.org/sessions/waters-of-the-united-states-wotus-rule-changes-potential-impacts-to-ecosystems-fish-fisheries-state-specific-implications/40150"
"1102","October 1, 2019","Waters of the United States (WOTUS): Rule Changes, Potential Impacts to Ecosystems, Fish, & Fisheries, & State Specific Implications (hosted by AFS)","RSCC"," A11","9:00AM","Overview of Proposed Wotus Rule Changes and Impacts on Fish and Wildlife Habitat in Streams and Wetlands","https://afstws2019.org/sessions/waters-of-the-united-states-wotus-rule-changes-potential-impacts-to-ecosystems-fish-fisheries-state-specific-implications/40265"
"1103","October 1, 2019","Waters of the United States (WOTUS): Rule Changes, Potential Impacts to Ecosystems, Fish, & Fisheries, & State Specific Implications (hosted by AFS)","RSCC"," A11","9:20AM","Ground Estimates Versus National Hydrography Dataset Estimates of Headwater Stream Occurrence & Extent","https://afstws2019.org/sessions/waters-of-the-united-states-wotus-rule-changes-potential-impacts-to-ecosystems-fish-fisheries-state-specific-implications/39342"
"1104","October 1, 2019","Waters of the United States (WOTUS): Rule Changes, Potential Impacts to Ecosystems, Fish, & Fisheries, & State Specific Implications (hosted by AFS)","RSCC"," A11","09:40AM","Break",""
"1105","October 1, 2019","Waters of the United States (WOTUS): Rule Changes, Potential Impacts to Ecosystems, Fish, & Fisheries, & State Specific Implications (hosted by AFS)","RSCC"," A11","1:10PM","Mapping Wotus: National Patterns and Example Impacts","https://afstws2019.org/sessions/waters-of-the-united-states-wotus-rule-changes-potential-impacts-to-ecosystems-fish-fisheries-state-specific-implications/38231"
